"BehaviorSpace results (NetLogo 6.2.0)"
"Flocking.nlogo"
"Baseline"
"05/02/2021 07:27:38:632 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"2","3","1.5","3","1","300","5","309","298","6.98","1.1199521541488824","58.175253562399966"
"6","3","1.5","3","1","300","5","311","299","6.3","1.115095421621812","43.991797586538034"
"8","3","1.5","3","1","300","5","317","297","7.36","1.0568414773251191","145.73845935514282"
"4","3","1.5","3","1","300","5","314","299","6.533333333333333","1.1125146140141977","43.90850126205329"
"1","3","1.5","3","1","300","5","316","296","7.513333333333334","1.0920553558085517","23.45284275587146"
"3","3","1.5","3","1","300","5","314","298","7.193333333333333","1.1052983943438788","17.972265286916198"
"7","3","1.5","3","1","300","5","314","297","7.126666666666667","1.105769023447009","24.713133318786664"
"5","3","1.5","3","1","300","5","315","296","6.96","1.0715288804676812","50.56569777245293"
"2","3","1.5","3","1","300","5","310","298","7.026666666666666","1.1046535154153359","55.23349486160171"
"6","3","1.5","3","1","300","5","312","299","6.366666666666666","1.104694656046609","43.879260416726176"
"8","3","1.5","3","1","300","5","318","297","7.373333333333333","1.0636232921596744","144.31935962775933"
"4","3","1.5","3","1","300","5","315","298","6.546666666666667","1.1083802532178697","43.69968444032678"
"1","3","1.5","3","1","300","5","317","297","7.54","1.109036222691246","23.246203005779748"
"3","3","1.5","3","1","300","5","315","298","7.113333333333333","1.0992879092719248","17.69499135055633"
"7","3","1.5","3","1","300","5","315","297","7.173333333333333","1.0995936065384986","24.68595959397979"
"5","3","1.5","3","1","300","5","316","296","6.8133333333333335","1.0883387829834015","45.8311552784346"
"2","3","1.5","3","1","300","5","311","298","7.133333333333334","1.076854792858165","55.21322350731911"
"6","3","1.5","3","1","300","5","313","299","6.493333333333333","1.0923973175613053","43.65728140485343"
"8","3","1.5","3","1","300","5","319","297","7.34","1.0887512579208698","145.69216847701625"
"4","3","1.5","3","1","300","5","316","298","6.586666666666667","1.071298573204962","43.48962247159013"
"1","3","1.5","3","1","300","5","318","297","7.506666666666667","1.087838459125657","22.827304631181295"
"3","3","1.5","3","1","300","5","316","298","7.033333333333333","1.0752880147781128","17.469445168728733"
"7","3","1.5","3","1","300","5","316","297","7.226666666666667","1.1104424651005709","24.74496280285792"
"5","3","1.5","3","1","300","5","317","296","6.6866666666666665","1.1234910381649932","45.73531801949779"
"2","3","1.5","3","1","300","5","312","298","7.1866666666666665","1.0768374273750514","55.16450575398093"
"6","3","1.5","3","1","300","5","314","299","6.56","1.092869701296187","43.71508080153509"
"8","3","1.5","3","1","300","5","320","297","7.26","1.0857129758875694","144.36628523666693"
"4","3","1.5","3","1","300","5","317","299","6.6866666666666665","1.0287677888108213","43.58351782257205"
"1","3","1.5","3","1","300","5","319","297","7.56","1.0699044393634933","22.590710199272984"
"3","3","1.5","3","1","300","5","317","298","6.973333333333334","1.0663788536264078","17.397575899453145"
"2","3","1.5","3","1","300","5","313","298","7.153333333333333","1.086432226015485","57.89817811778944"
"7","3","1.5","3","1","300","5","317","297","7.18","1.1026891312562537","24.47092317069402"
"5","3","1.5","3","1","300","5","318","294","6.68","1.1470024469254902","42.78675437531698"
"6","3","1.5","3","1","300","5","315","299","6.653333333333333","1.0939557928465788","43.67730552203676"
"8","3","1.5","3","1","300","5","321","296","7.226666666666667","1.0831350782691977","143.62256415967852"
"4","3","1.5","3","1","300","5","318","299","6.786666666666667","1.0194675084421208","43.654041432505835"
"1","3","1.5","3","1","300","5","320","297","7.54","1.0814509610986502","22.441992465794986"
"3","3","1.5","3","1","300","5","318","298","7.04","1.0672149403703708","17.370707777086547"
"2","3","1.5","3","1","300","5","314","298","7.206666666666667","1.0926964180648027","57.720297437805506"
"7","3","1.5","3","1","300","5","318","297","7.14","1.0973510066383743","24.598638588642963"
"5","3","1.5","3","1","300","5","319","294","6.6066666666666665","1.1484726693283915","42.56536882748062"
"6","3","1.5","3","1","300","5","316","299","6.633333333333334","1.0841131211415536","43.42151349400857"
"8","3","1.5","3","1","300","5","322","296","7.213333333333333","1.1164488212706676","146.2530771494363"
"4","3","1.5","3","1","300","5","319","299","6.833333333333333","1.029539775406043","47.3574972008331"
"1","3","1.5","3","1","300","5","321","297","7.58","1.0902118438557584","22.254590812743423"
"3","3","1.5","3","1","300","5","319","298","6.993333333333333","1.080536821467882","17.56244842460907"
"2","3","1.5","3","1","300","5","315","298","7.18","1.0889421665119576","54.895795071615375"
"7","3","1.5","3","1","300","5","319","298","7.1","1.090749127556871","24.74079013458378"
"5","3","1.5","3","1","300","5","320","294","6.613333333333333","1.1395941039886108","42.62721718063066"
"6","3","1.5","3","1","300","5","317","299","6.666666666666667","1.0583168105743799","43.375968623827276"
"8","3","1.5","3","1","300","5","323","296","7.1866666666666665","1.1463417674596932","148.000335250746"
"4","3","1.5","3","1","300","5","320","299","6.913333333333333","1.0357617104485854","47.69508566945743"
"1","3","1.5","3","1","300","5","322","297","7.626666666666667","1.089890194816361","21.818334539287452"
"3","3","1.5","3","1","300","5","320","298","6.9","1.0893171784283118","17.38164951051364"
"2","3","1.5","3","1","300","5","316","298","7.1866666666666665","1.088141282376757","55.0910331664106"
"7","3","1.5","3","1","300","5","320","298","7.04","1.0893993576333094","24.4527659017128"
"5","3","1.5","3","1","300","5","321","294","6.64","1.1263704441662714","42.54952858187001"
"6","3","1.5","3","1","300","5","318","299","6.733333333333333","1.0515853370699093","43.41488491561878"
"8","3","1.5","3","1","300","5","324","297","7.093333333333334","1.1377321104331346","147.19484770766982"
"4","3","1.5","3","1","300","5","321","299","6.953333333333333","1.041752298765199","51.021781567510196"
"1","3","1.5","3","1","300","5","323","299","7.613333333333333","1.0795860719962798","21.244442226242793"
"3","3","1.5","3","1","300","5","321","298","6.826666666666667","1.084967248241494","17.21010637372271"
"2","3","1.5","3","1","300","5","317","298","7.12","1.0728458574994204","57.816483925081954"
"7","3","1.5","3","1","300","5","321","297","6.906666666666666","1.0754512766531237","24.477846113600346"
"5","3","1.5","3","1","300","5","322","294","6.64","1.106601225974097","45.11790041598132"
"6","3","1.5","3","1","300","5","319","299","6.713333333333333","1.0790048053939523","43.51494428697269"
"8","3","1.5","3","1","300","5","325","297","7.126666666666667","1.1475981793414007","147.6112912759176"
"4","3","1.5","3","1","300","5","322","299","6.94","1.052879842228239","47.656471951254545"
"1","3","1.5","3","1","300","5","324","298","7.513333333333334","1.0738355307831786","21.02145676700666"
"3","3","1.5","3","1","300","5","322","298","6.8133333333333335","1.0719938445093027","16.872626133037166"
"2","3","1.5","3","1","300","5","318","298","7.1","1.048996159985582","54.731250424928675"
"7","3","1.5","3","1","300","5","322","297","6.9","1.086909842083012","24.343260665916386"
"5","3","1.5","3","1","300","5","323","295","6.626666666666667","1.1102189611107571","44.92829113370176"
"6","3","1.5","3","1","300","5","320","299","6.72","1.0898683069908741","43.666287735331906"
"8","3","1.5","3","1","300","5","326","297","7.046666666666667","1.166563092314521","144.05005646430124"
"4","3","1.5","3","1","300","5","323","299","6.993333333333333","1.0529217300016576","44.0216421148601"
"1","3","1.5","3","1","300","5","325","298","7.593333333333334","1.0571145389083831","20.87969707857695"
"3","3","1.5","3","1","300","5","323","298","6.786666666666667","1.0724457405345267","16.7142173006174"
"2","3","1.5","3","1","300","5","319","298","7.1466666666666665","1.0291873492620365","54.852725881224195"
"7","3","1.5","3","1","300","5","323","297","6.866666666666666","1.099264110826322","24.221253465695995"
"5","3","1.5","3","1","300","5","324","295","6.626666666666667","1.1330985398594169","42.31549858843774"
"6","3","1.5","3","1","300","5","321","299","6.74","1.0824890127973803","43.30214906430802"
"8","3","1.5","3","1","300","5","327","297","7.04","1.1608924450622473","143.60872446410144"
"4","3","1.5","3","1","300","5","324","299","7.1","1.0563149552027586","43.80567825148793"
"1","3","1.5","3","1","300","5","326","298","7.58","1.0519724543991236","20.658880703246833"
"3","3","1.5","3","1","300","5","324","298","6.726666666666667","1.079880726546107","16.564802149466008"
"7","3","1.5","3","1","300","5","324","298","6.793333333333333","1.1058374788611358","23.920572951589882"
"2","3","1.5","3","1","300","5","320","298","7.086666666666667","1.016534844908563","57.53406781579077"
"5","3","1.5","3","1","300","5","325","295","6.633333333333334","1.1367266770381115","42.085544906738335"
"8","3","1.5","3","1","300","5","328","297","6.94","1.1505994048508772","149.24117075699903"
"6","3","1.5","3","1","300","5","322","299","6.7","1.0740562277995638","42.78351974585445"
"4","3","1.5","3","1","300","5","325","299","7.12","1.072523014158363","43.70699259254105"
"1","3","1.5","3","1","300","5","327","298","7.653333333333333","1.0379643118796538","20.44530276183277"
"3","3","1.5","3","1","300","5","325","298","6.706666666666667","1.0836479973973467","16.401500268252168"
"2","3","1.5","3","1","300","5","321","299","7.166666666666667","1.0358418592962302","57.73878051065403"
"7","3","1.5","3","1","300","5","325","298","6.706666666666667","1.116936089573576","23.402668204776976"
"5","3","1.5","3","1","300","5","326","295","6.6866666666666665","1.1412785770529155","41.75803394444116"
"8","3","1.5","3","1","300","5","329","297","6.946666666666666","1.1323123541483813","148.20888749162458"
"6","3","1.5","3","1","300","5","323","299","6.626666666666667","1.0822769235001508","42.43672653041789"
"4","3","1.5","3","1","300","5","326","299","7.126666666666667","1.0992345107368293","44.054378605435964"
"1","3","1.5","3","1","300","5","328","298","7.666666666666667","1.0348768932228223","20.234954150304162"
"3","3","1.5","3","1","300","5","326","298","6.86","1.098155630221629","16.40484925527808"
"2","3","1.5","3","1","300","5","322","299","7.233333333333333","1.0398886387243997","57.83748309666407"
"7","3","1.5","3","1","300","5","326","298","6.6","1.1157718770161804","23.031384632197952"
"5","3","1.5","3","1","300","5","327","295","6.673333333333333","1.1252780282243324","41.51635634908305"
"8","3","1.5","3","1","300","5","330","297","6.96","1.12688316113631","147.55861602551394"
"6","3","1.5","3","1","300","5","324","299","6.826666666666667","1.1033637879673346","42.20857415805422"
"4","3","1.5","3","1","300","5","327","299","7.06","1.1124289745469083","48.14379365948666"
"1","3","1.5","3","1","300","5","329","299","7.6066666666666665","1.035697282397722","20.120183828305613"
"3","3","1.5","3","1","300","5","327","298","6.866666666666666","1.0949816152261003","16.34319606261157"
"7","3","1.5","3","1","300","5","327","298","6.593333333333334","1.1081750741349656","22.73541107151164"
"2","3","1.5","3","1","300","5","323","299","7.3533333333333335","1.0428366364016461","57.706139097730684"
"5","3","1.5","3","1","300","5","328","295","6.773333333333333","1.1371064905596895","43.90089816668599"
"8","3","1.5","3","1","300","5","331","297","7.026666666666666","1.1282737719821343","148.05669502099911"
"4","3","1.5","3","1","300","5","328","299","6.973333333333334","1.1193295049082999","48.63581479441236"
"6","3","1.5","3","1","300","5","325","299","6.866666666666666","1.1111307092808134","41.947178880623326"
"3","3","1.5","3","1","300","5","328","298","6.886666666666667","1.0699945843785055","16.40353718160932"
"1","3","1.5","3","1","300","5","330","299","7.706666666666667","1.0472459460270025","19.937843748261667"
"7","3","1.5","3","1","300","5","328","298","6.6066666666666665","1.108665348334567","22.44977515075009"
"2","3","1.5","3","1","300","5","324","299","7.3133333333333335","1.0532402810643373","57.508970557690596"
"5","3","1.5","3","1","300","5","329","296","6.866666666666666","1.1471318631299696","43.476213563755785"
"8","3","1.5","3","1","300","5","332","297","6.96","1.1287103537039662","148.54618251757267"
"4","3","1.5","3","1","300","5","329","299","6.966666666666667","1.114415215351472","48.75415616156776"
"6","3","1.5","3","1","300","5","326","300","6.84","1.1067203306824553","41.81800194507455"
"3","3","1.5","3","1","300","5","329","298","6.953333333333333","1.0583906982265532","16.45809055450987"
"1","3","1.5","3","1","300","5","331","299","7.653333333333333","1.0595633065487882","19.555040710999904"
"2","3","1.5","3","1","300","5","325","299","7.3","1.0743615650884404","54.8657270503754"
"7","3","1.5","3","1","300","5","329","298","6.586666666666667","1.120299637462855","22.03538902866999"
"8","3","1.5","3","1","300","5","333","297","6.98","1.1203154018329253","146.62447604284517"
"5","3","1.5","3","1","300","5","330","296","6.84","1.1363581856919924","43.18020415037516"
"4","3","1.5","3","1","300","5","330","299","6.986666666666666","1.1169415055965466","52.06773829795166"
"6","3","1.5","3","1","300","5","327","300","6.84","1.0845649236090038","41.88223853736233"
"3","3","1.5","3","1","300","5","330","299","6.933333333333334","1.0610904243971107","16.75639876834084"
"1","3","1.5","3","1","300","5","332","299","7.52","1.0629388780102296","19.16578365192826"
"2","3","1.5","3","1","300","5","326","299","7.286666666666667","1.087337204152825","55.271069438782106"
"8","3","1.5","3","1","300","5","334","297","6.993333333333333","1.1176917571222675","147.19820560246623"
"7","3","1.5","3","1","300","5","330","299","6.673333333333333","1.125665577118158","21.76428978791693"
"5","3","1.5","3","1","300","5","331","297","6.866666666666666","1.127271790084583","43.36296131938359"
"4","3","1.5","3","1","300","5","331","299","7.013333333333334","1.1042192816262462","48.65984776279546"
"6","3","1.5","3","1","300","5","328","300","6.8933333333333335","1.0682166408759686","41.673222758520104"
"3","3","1.5","3","1","300","5","331","299","6.993333333333333","1.0519199284420744","16.864244049143338"
"1","3","1.5","3","1","300","5","333","299","7.473333333333334","1.0586512439726912","18.65273106040512"
"8","3","1.5","3","1","300","5","335","297","7.006666666666667","1.1130445310313442","149.43170526303092"
"2","3","1.5","3","1","300","5","327","299","7.3933333333333335","1.1065723068672215","52.336870738316165"
"5","3","1.5","3","1","300","5","332","296","6.84","1.1154094804509167","43.47836429782951"
"7","3","1.5","3","1","300","5","331","299","6.76","1.1118669051034442","21.514701685906637"
"4","3","1.5","3","1","300","5","332","299","7.04","1.0884028622626396","48.903622883880544"
"6","3","1.5","3","1","300","5","329","299","6.906666666666666","1.0808876949571686","41.56743648972007"
"1","3","1.5","3","1","300","5","334","300","7.406666666666666","1.0523244190032472","18.38414101418431"
"3","3","1.5","3","1","300","5","332","299","7.006666666666667","1.0381389680029598","16.571092805792716"
"8","3","1.5","3","1","300","5","336","297","7.053333333333334","1.113510276737577","147.62087415487687"
"2","3","1.5","3","1","300","5","328","298","7.333333333333333","1.1167895370912417","45.857864142328445"
"7","3","1.5","3","1","300","5","332","299","6.92","1.0969225947225663","21.399121974724924"
"5","3","1.5","3","1","300","5","333","296","6.886666666666667","1.1167558871157113","43.693271460731935"
"4","3","1.5","3","1","300","5","333","299","7.153333333333333","1.0614100822282178","49.18767238751471"
"6","3","1.5","3","1","300","5","330","299","7","1.0880292487165821","41.305809807488494"
"1","3","1.5","3","1","300","5","335","300","7.333333333333333","1.0552175317795238","17.934142382320776"
"3","3","1.5","3","1","300","5","333","299","7.093333333333334","1.0430564325900795","16.45380803268543"
"8","3","1.5","3","1","300","5","337","297","7.1066666666666665","1.1273076119251235","148.34827595786723"
"2","3","1.5","3","1","300","5","329","298","7.36","1.1159604783963444","42.180674190470036"
"7","3","1.5","3","1","300","5","333","299","6.986666666666666","1.0889454187080894","21.418900236517207"
"5","3","1.5","3","1","300","5","334","295","6.886666666666667","1.110138046701764","43.89092434476881"
"4","3","1.5","3","1","300","5","334","299","7.266666666666667","1.047916634811183","49.06789995662772"
"6","3","1.5","3","1","300","5","331","299","6.96","1.1001022026286293","41.04175147606975"
"3","3","1.5","3","1","300","5","334","299","7.14","1.048590542762332","16.42784651307012"
"1","3","1.5","3","1","300","5","336","300","7.38","1.0738987213203144","17.688799698533035"
"8","3","1.5","3","1","300","5","338","297","7.193333333333333","1.1151930359148843","149.53708702084407"
"2","3","1.5","3","1","300","5","330","298","7.32","1.1115277525456084","41.992148889316645"
"7","3","1.5","3","1","300","5","334","300","7","1.1016249138673448","21.46121963054446"
"4","3","1.5","3","1","300","5","335","299","7.166666666666667","1.0515458036208591","45.50510247339833"
"5","3","1.5","3","1","300","5","335","295","6.92","1.1142865830977067","43.95916390607597"
"6","3","1.5","3","1","300","5","332","299","6.88","1.101949961430807","40.64242945233128"
"3","3","1.5","3","1","300","5","335","299","7.22","1.0535831906684512","16.37953978341337"
"1","3","1.5","3","1","300","5","337","299","7.406666666666666","1.099843526577169","17.601426558154248"
"8","3","1.5","3","1","300","5","339","297","7.266666666666667","1.0976877502285416","147.72211055209937"
"2","3","1.5","3","1","300","5","331","298","7.3133333333333335","1.1251155418198402","41.97734248293897"
"4","3","1.5","3","1","300","5","336","299","7.14","1.0626249378729498","42.00722136379449"
"7","3","1.5","3","1","300","5","335","300","6.94","1.1137472440635527","21.350272103214554"
"5","3","1.5","3","1","300","5","336","295","6.873333333333333","1.107652548718054","44.14624042417744"
"6","3","1.5","3","1","300","5","333","299","7.006666666666667","1.1125246864166345","40.46633533789276"
"3","3","1.5","3","1","300","5","336","299","7.213333333333333","1.0451920694772985","16.310554232760108"
"1","3","1.5","3","1","300","5","338","300","7.346666666666667","1.0952112726144305","17.32980090861214"
"8","3","1.5","3","1","300","5","340","297","7.273333333333333","1.1198661727262809","150.7138000804672"
"2","3","1.5","3","1","300","5","332","298","7.293333333333333","1.1539056748172296","45.84797565567648"
"4","3","1.5","3","1","300","5","337","299","7.113333333333333","1.0579406481170874","38.429189075557076"
"7","3","1.5","3","1","300","5","336","299","6.913333333333333","1.1205800391523568","20.920666197511732"
"5","3","1.5","3","1","300","5","337","296","6.946666666666666","1.1189997437114239","41.59826858872484"
"6","3","1.5","3","1","300","5","334","299","7.006666666666667","1.1152072423695183","40.2383375093218"
"3","3","1.5","3","1","300","5","337","299","7.28","1.0369459807826513","16.238701527766338"
"1","3","1.5","3","1","300","5","339","300","7.373333333333333","1.0830670629862702","17.069989745890403"
"8","3","1.5","3","1","300","5","341","297","7.306666666666667","1.1371492627907505","154.88657797096735"
"4","3","1.5","3","1","300","5","338","299","7.093333333333334","1.062938794413469","38.635343251115806"
"2","3","1.5","3","1","300","5","333","298","7.233333333333333","1.146328211774164","46.04411152477762"
"5","3","1.5","3","1","300","5","338","295","6.9","1.139263246991138","38.82804725339793"
"7","3","1.5","3","1","300","5","337","299","6.906666666666666","1.0957388243628052","20.75730399940716"
"6","3","1.5","3","1","300","5","335","299","7.1066666666666665","1.1038567757921383","40.274910031139875"
"3","3","1.5","3","1","300","5","338","299","7.3133333333333335","1.0453882694686554","16.12659527093419"
"1","3","1.5","3","1","300","5","340","300","7.373333333333333","1.0808903147024531","16.736834775277487"
"8","3","1.5","3","1","300","5","342","297","7.173333333333333","1.132889051389437","152.69701359733097"
"4","3","1.5","3","1","300","5","339","299","7.06","1.0775279762827146","33.81422916308507"
"2","3","1.5","3","1","300","5","334","298","7.26","1.1295605154573614","46.09396429356747"
"7","3","1.5","3","1","300","5","338","299","6.933333333333334","1.0541875893888228","20.486600263165624"
"5","3","1.5","3","1","300","5","339","295","6.846666666666667","1.1507356149962444","38.763445525552235"
"6","3","1.5","3","1","300","5","336","299","7.16","1.098577888514463","40.32805762547713"
"3","3","1.5","3","1","300","5","339","299","7.386666666666667","1.0610147718095597","16.03137100530837"
"1","3","1.5","3","1","300","5","341","300","7.306666666666667","1.0905850783387465","16.559150961346937"
"8","3","1.5","3","1","300","5","343","297","7.1066666666666665","1.1278726707640196","148.7163080973555"
"4","3","1.5","3","1","300","5","340","299","7.12","1.0863299580072934","28.539918980600294"
"2","3","1.5","3","1","300","5","335","298","7.293333333333333","1.1128460761561836","38.49056592007328"
"5","3","1.5","3","1","300","5","340","296","6.726666666666667","1.1619876896841572","38.52727741709919"
"7","3","1.5","3","1","300","5","339","299","7.073333333333333","1.0288221523676664","20.488721602010763"
"6","3","1.5","3","1","300","5","337","299","7.166666666666667","1.0902955583161404","40.08033283252865"
"3","3","1.5","3","1","300","5","340","299","7.466666666666667","1.0485029330976825","15.964687350523056"
"1","3","1.5","3","1","300","5","342","299","7.3","1.0970391735455653","16.32295918383319"
"8","3","1.5","3","1","300","5","344","297","7.08","1.1276907273259094","144.8687583706945"
"4","3","1.5","3","1","300","5","341","299","7.166666666666667","1.082611010986211","28.75876430587648"
"2","3","1.5","3","1","300","5","336","298","7.426666666666667","1.105195649349752","33.93533206146825"
"7","3","1.5","3","1","300","5","340","299","7.1","1.039148953420031","20.477813121501658"
"5","3","1.5","3","1","300","5","341","296","6.7","1.1812133911236335","38.31550071047764"
"6","3","1.5","3","1","300","5","338","299","7.213333333333333","1.0692003414995426","40.0835790543756"
"3","3","1.5","3","1","300","5","341","299","7.573333333333333","1.0494935854888596","15.868176624204862"
"1","3","1.5","3","1","300","5","343","299","7.32","1.1057210225645278","16.429066820881058"
"8","3","1.5","3","1","300","5","345","297","7.066666666666666","1.1307767592781701","148.19637688591052"
"4","3","1.5","3","1","300","5","342","299","7.32","1.0713157104414173","38.78220366371667"
"7","3","1.5","3","1","300","5","341","299","7.28","1.0405727586223679","20.382860609219513"
"2","3","1.5","3","1","300","5","337","298","7.466666666666667","1.0790448915427437","33.786600356713066"
"5","3","1.5","3","1","300","5","342","296","6.52","1.1851107323181023","38.64161742029965"
"6","3","1.5","3","1","300","5","339","299","7.193333333333333","1.0521983262132368","40.37464306197264"
"3","3","1.5","3","1","300","5","342","299","7.626666666666667","1.0476598114103004","15.799644962443466"
"1","3","1.5","3","1","300","5","344","299","7.46","1.1131417885054566","16.211665015487533"
"8","3","1.5","3","1","300","5","346","297","7.086666666666667","1.140653342099075","150.14078177236155"
"4","3","1.5","3","1","300","5","343","299","7.38","1.0580531343508104","42.874936450277815"
"7","3","1.5","3","1","300","5","342","299","7.373333333333333","1.0385680391038719","20.06534954517157"
"2","3","1.5","3","1","300","5","338","298","7.46","1.0529348376927052","38.56930993931601"
"5","3","1.5","3","1","300","5","343","296","6.506666666666667","1.1629331797251097","41.82899472211393"
"6","3","1.5","3","1","300","5","340","299","7.253333333333333","1.0732336304622907","40.24131540505267"
"3","3","1.5","3","1","300","5","343","299","7.7","1.0455900109225955","15.811148775039571"
"1","3","1.5","3","1","300","5","345","299","7.52","1.102329293666869","16.07251241988173"
"8","3","1.5","3","1","300","5","347","297","7.06","1.1443717243903775","147.8433047804938"
"4","3","1.5","3","1","300","5","344","299","7.48","1.0568167966159177","38.95164227977523"
"2","3","1.5","3","1","300","5","339","299","7.493333333333333","1.038773762367655","38.8699917662744"
"7","3","1.5","3","1","300","5","343","299","7.453333333333333","1.0551606839729946","19.818975612983404"
"5","3","1.5","3","1","300","5","344","296","6.526666666666666","1.1498250464647117","39.13949328971264"
"3","3","1.5","3","1","300","5","344","299","7.826666666666667","1.04231252174048","15.801463851861984"
"6","3","1.5","3","1","300","5","341","298","7.3533333333333335","1.0882469038871956","40.01591884973939"
"1","3","1.5","3","1","300","5","346","300","7.56","1.0754274443007181","15.959989436334032"
"8","3","1.5","3","1","300","5","348","297","7.013333333333334","1.1351348137845443","147.9388851695483"
"4","3","1.5","3","1","300","5","345","299","7.58","1.0844995765739245","50.45543871588234"
"2","3","1.5","3","1","300","5","340","299","7.453333333333333","1.032710761523353","38.988851503120195"
"7","3","1.5","3","1","300","5","344","299","7.493333333333333","1.0904241804744106","19.66211959141108"
"5","3","1.5","3","1","300","5","345","296","6.586666666666667","1.153773068571252","36.39797582718996"
"3","3","1.5","3","1","300","5","345","299","7.886666666666667","1.0189764838135915","15.86941425779836"
"6","3","1.5","3","1","300","5","342","298","7.366666666666666","1.0902889687118433","39.95072212827552"
"1","3","1.5","3","1","300","5","347","300","7.54","1.0612382519975994","16.015759651010598"
"8","3","1.5","3","1","300","5","349","296","7.026666666666666","1.1390046707335355","146.76983505705857"
"4","3","1.5","3","1","300","5","346","299","7.56","1.094329858666787","43.447898339244915"
"2","3","1.5","3","1","300","5","341","299","7.506666666666667","1.03840436706739","34.32619814541819"
"7","3","1.5","3","1","300","5","345","299","7.546666666666667","1.0904190330644956","19.475011220162617"
"5","3","1.5","3","1","300","5","346","296","6.566666666666666","1.150716977306169","29.53999439221793"
"3","3","1.5","3","1","300","5","346","299","8.106666666666667","0.992353585675186","15.833506354030677"
"6","3","1.5","3","1","300","5","343","298","7.44","1.1019456575170001","40.07689819616487"
"1","3","1.5","3","1","300","5","348","300","7.526666666666666","1.0701060323331875","16.142961211380335"
"8","3","1.5","3","1","300","5","350","297","6.986666666666666","1.1449034211562472","146.2835710783943"
"4","3","1.5","3","1","300","5","347","299","7.58","1.0935403288651062","39.24844919745277"
"2","3","1.5","3","1","300","5","342","299","7.38","1.035449950150413","39.03393181254936"
"7","3","1.5","3","1","300","5","346","299","7.586666666666667","1.0760742955704565","19.414460225647762"
"5","3","1.5","3","1","300","5","347","296","6.54","1.1524762273475526","25.059524630283498"
"3","3","1.5","3","1","300","5","347","299","8.273333333333333","0.9853210618156871","15.900839818990324"
"6","3","1.5","3","1","300","5","344","298","7.446666666666666","1.1059597845684817","39.89784577791662"
"1","3","1.5","3","1","300","5","349","300","7.573333333333333","1.0749549757746661","15.988838160405876"
"8","3","1.5","3","1","300","5","351","297","6.94","1.147471219047049","150.77010905573886"
"4","3","1.5","3","1","300","5","348","299","7.58","1.086216678824718","39.053211360769275"
"7","3","1.5","3","1","300","5","347","299","7.713333333333333","1.0775109383576673","19.5790341690214"
"2","3","1.5","3","1","300","5","343","299","7.36","1.0489092146802512","34.640484255998295"
"5","3","1.5","3","1","300","5","348","296","6.533333333333333","1.1455586184202984","25.106309941971606"
"3","3","1.5","3","1","300","5","348","299","8.393333333333333","0.9900383629852035","15.988938399945397"
"6","3","1.5","3","1","300","5","345","298","7.533333333333333","1.090684347952472","39.75363748546376"
"8","3","1.5","3","1","300","5","352","297","7.02","1.1337122560547186","154.6583336758768"
"1","3","1.5","3","1","300","5","350","299","7.6","1.0790656965730387","15.69529834474045"
"4","3","1.5","3","1","300","5","349","299","7.68","1.0697059755120566","38.94016206322179"
"7","3","1.5","3","1","300","5","348","299","7.693333333333333","1.0683678910749272","19.423125061649372"
"2","3","1.5","3","1","300","5","344","298","7.24","1.0657873031708203","34.69887347721054"
"5","3","1.5","3","1","300","5","349","296","6.586666666666667","1.129049995821774","25.163984209192293"
"3","3","1.5","3","1","300","5","349","298","8.44","1.0002867236024733","16.064174143477675"
"6","3","1.5","3","1","300","5","346","298","7.593333333333334","1.0836241679754333","39.7279013539738"
"8","3","1.5","3","1","300","5","353","297","6.986666666666666","1.1254942955977614","153.49635079508482"
"1","3","1.5","3","1","300","5","351","299","7.6466666666666665","1.0765804432643327","15.483538356922752"
"4","3","1.5","3","1","300","5","350","299","7.64","1.0520201982213828","38.870884392526406"
"7","3","1.5","3","1","300","5","349","299","7.806666666666667","1.089774407560604","19.32043982242942"
"2","3","1.5","3","1","300","5","345","298","7.1866666666666665","1.0679820869852212","34.75157825653623"
"5","3","1.5","3","1","300","5","350","296","6.673333333333333","1.0960003849113495","24.842828296027992"
"3","3","1.5","3","1","300","5","350","298","8.52","1.0008146270992537","16.08385449601293"
"6","3","1.5","3","1","300","5","347","298","7.6066666666666665","1.0686488873014062","39.59300899089325"
"8","3","1.5","3","1","300","5","354","298","7.08","1.1124684519150085","150.83184680241854"
"1","3","1.5","3","1","300","5","352","299","7.653333333333333","1.0775618287207789","15.327135266681495"
"4","3","1.5","3","1","300","5","351","299","7.6","1.0383226053253634","43.22792763899094"
"7","3","1.5","3","1","300","5","350","299","7.88","1.1125063538914008","19.024020293554113"
"2","3","1.5","3","1","300","5","346","298","7.113333333333333","1.0549258181827503","34.85199612968036"
"5","3","1.5","3","1","300","5","351","298","6.64","1.0663354201663346","28.79470434472431"
"3","3","1.5","3","1","300","5","351","298","8.393333333333333","1.003225977210507","15.96203086986929"
"6","3","1.5","3","1","300","5","348","298","7.566666666666666","1.0625018264451316","39.6733709032486"
"8","3","1.5","3","1","300","5","355","298","6.993333333333333","1.122340005102036","151.26230210216448"
"1","3","1.5","3","1","300","5","353","299","7.733333333333333","1.0724821488944989","15.237075004833914"
