"BehaviorSpace results (NetLogo 6.2.0)"
"Flocking.nlogo"
"Baseline2"
"05/02/2021 08:19:17:674 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"6","3","1.5","3","1","300","5","340","291","0.97","1.144129454689188","83.90733150049672"
"7","3","1.5","3","1","300","5","340","293","0.9766666666666667","1.1163709214012343","87.01477963185211"
"3","3","1.5","3","1","300","5","333","295","0.9833333333333333","1.1218471342180671","113.61821198751234"
"8","3","1.5","3","1","300","5","339","298","0.9933333333333333","1.0839026787316466","102.32979149782915"
"4","3","1.5","3","1","300","5","342","299","0.9966666666666667","1.0609455582969747","99.70795617611243"
"1","3","1.5","3","1","300","5","337","296","0.9866666666666667","1.0958627438063753","117.08445405570617"
"5","3","1.5","3","1","300","5","337","295","0.9833333333333333","1.0579970679090156","115.35450858286747"
"2","3","1.5","3","1","300","5","344","295","0.9833333333333333","1.115046093204417","95.48782330248599"
"6","3","1.5","3","1","300","5","341","294","0.98","1.124651561428211","83.99466407061955"
"7","3","1.5","3","1","300","5","341","294","0.98","1.1151305575747292","86.92926857399402"
"3","3","1.5","3","1","300","5","334","293","0.9766666666666667","1.0918584808832321","113.66329914455036"
"8","3","1.5","3","1","300","5","340","298","0.9933333333333333","1.1025026280432049","101.99269453880281"
"4","3","1.5","3","1","300","5","343","297","0.99","1.06323268633781","99.69803756025205"
"1","3","1.5","3","1","300","5","338","294","0.98","1.093406057193077","115.39621418478859"
"5","3","1.5","3","1","300","5","338","295","0.9833333333333333","1.0581221760706156","115.96740634145328"
"2","3","1.5","3","1","300","5","345","294","0.98","1.1060982158736912","95.85046764159813"
"6","3","1.5","3","1","300","5","342","294","0.98","1.1356349025259866","84.14069874822907"
"7","3","1.5","3","1","300","5","342","293","0.9766666666666667","1.1268454268340624","87.43515304284472"
"3","3","1.5","3","1","300","5","335","294","0.98","1.0950331062634426","114.03975731823698"
"8","3","1.5","3","1","300","5","341","297","0.99","1.104967109186334","102.07692925210436"
"4","3","1.5","3","1","300","5","344","295","0.9833333333333333","1.0958461699513806","99.91784341833495"
"1","3","1.5","3","1","300","5","339","295","0.9833333333333333","1.1031663405784824","116.44803906732572"
"2","3","1.5","3","1","300","5","346","295","0.9833333333333333","1.0966279890510673","96.28083373549678"
"5","3","1.5","3","1","300","5","339","296","0.9866666666666667","1.0816882794234213","115.95999427281636"
"6","3","1.5","3","1","300","5","343","295","0.9833333333333333","1.12005725775059","84.02592201024817"
"7","3","1.5","3","1","300","5","343","294","0.98","1.1401643325805213","87.62792623419372"
"8","3","1.5","3","1","300","5","342","296","0.9866666666666667","1.089473182547843","102.03279014149038"
"3","3","1.5","3","1","300","5","336","293","0.9766666666666667","1.0735217922302045","113.97571754757514"
"4","3","1.5","3","1","300","5","345","295","0.9833333333333333","1.1088696903830209","99.90741760964887"
"1","3","1.5","3","1","300","5","340","295","0.9833333333333333","1.0992886563668152","116.39833148858867"
"2","3","1.5","3","1","300","5","347","296","0.9866666666666667","1.0818004385128825","96.59256812940605"
"5","3","1.5","3","1","300","5","340","296","0.9866666666666667","1.07904642194767","115.96129185620369"
"6","3","1.5","3","1","300","5","344","295","0.9833333333333333","1.1199143475489262","83.99336992170586"
"7","3","1.5","3","1","300","5","344","296","0.9866666666666667","1.1201643497874567","86.57993845589763"
"8","3","1.5","3","1","300","5","343","297","0.99","1.068581528177871","102.13111034191127"
"3","3","1.5","3","1","300","5","337","295","0.9833333333333333","1.0714396724481277","113.95788470874201"
"4","3","1.5","3","1","300","5","346","296","0.9866666666666667","1.1306627199472479","100.13053153432026"
"1","3","1.5","3","1","300","5","341","296","0.9866666666666667","1.1167939111218057","116.56273116559132"
"2","3","1.5","3","1","300","5","348","295","0.9833333333333333","1.0829491626362688","96.43836464727751"
"5","3","1.5","3","1","300","5","341","296","0.9866666666666667","1.0750646273690232","116.1743564498314"
"6","3","1.5","3","1","300","5","345","296","0.9866666666666667","1.1223562894671997","83.69301948297199"
"7","3","1.5","3","1","300","5","345","295","0.9833333333333333","1.1191017009099027","86.41960063811815"
"8","3","1.5","3","1","300","5","344","297","0.99","1.0847724501580411","102.24211715991657"
"3","3","1.5","3","1","300","5","338","297","0.99","1.0729125219747861","113.84676108184222"
"4","3","1.5","3","1","300","5","347","295","0.9833333333333333","1.1279417505200582","99.95070601902296"
"2","3","1.5","3","1","300","5","349","296","0.9866666666666667","1.0853917886035125","96.71203713096351"
"1","3","1.5","3","1","300","5","342","293","0.9766666666666667","1.117472326021443","116.87383666807621"
"5","3","1.5","3","1","300","5","342","298","0.9933333333333333","1.0784139070897985","116.0265712051965"
"6","3","1.5","3","1","300","5","346","295","0.9833333333333333","1.1306449300088979","83.58947268692724"
"7","3","1.5","3","1","300","5","346","294","0.98","1.1651304266799407","86.37656158439388"
"8","3","1.5","3","1","300","5","345","298","0.9933333333333333","1.0643490440821528","102.50505828904627"
"3","3","1.5","3","1","300","5","339","298","0.9933333333333333","1.1050453456607388","113.45986300319711"
"2","3","1.5","3","1","300","5","350","297","0.99","1.0587357239631312","96.7089515254788"
"4","3","1.5","3","1","300","5","348","297","0.99","1.1356461356717527","100.2062060458342"
"1","3","1.5","3","1","300","5","343","292","0.9733333333333334","1.1283325476142327","116.6836919629892"
"5","3","1.5","3","1","300","5","343","296","0.9866666666666667","1.091908563483931","116.42878039126704"
"6","3","1.5","3","1","300","5","347","294","0.98","1.1140631734501307","84.43351814498278"
"7","3","1.5","3","1","300","5","347","293","0.9766666666666667","1.1705214796494223","86.21931762122985"
"8","3","1.5","3","1","300","5","346","297","0.99","1.0509603159429621","102.29188231671466"
"3","3","1.5","3","1","300","5","340","296","0.9866666666666667","1.1183503543828996","112.81327363688263"
"2","3","1.5","3","1","300","5","351","295","0.9833333333333333","1.0919581099452238","96.5851179248202"
"4","3","1.5","3","1","300","5","349","296","0.9866666666666667","1.141328262108175","99.71324077159201"
"1","3","1.5","3","1","300","5","344","296","0.9866666666666667","1.1289394300777602","116.75934919120283"
"5","3","1.5","3","1","300","5","344","295","0.9833333333333333","1.10208581901623","116.93998434980342"
"6","3","1.5","3","1","300","5","348","295","0.9833333333333333","1.1103259206862612","84.01392604201473"
"7","3","1.5","3","1","300","5","348","292","0.9733333333333334","1.16966800795492","86.228458183186"
"8","3","1.5","3","1","300","5","347","298","0.9933333333333333","1.0692842640607172","102.377373584029"
"3","3","1.5","3","1","300","5","341","294","0.98","1.0911286420118784","112.8677759270158"
"2","3","1.5","3","1","300","5","352","297","0.99","1.087194707621836","95.80149386941852"
"4","3","1.5","3","1","300","5","350","295","0.9833333333333333","1.1513621096452327","99.7243637716742"
"1","3","1.5","3","1","300","5","345","296","0.9866666666666667","1.1242365527368805","116.49046644170052"
"5","3","1.5","3","1","300","5","345","295","0.9833333333333333","1.103679239440214","116.04795711209434"
"6","3","1.5","3","1","300","5","349","293","0.9766666666666667","1.1227020810731283","84.87746452224012"
"7","3","1.5","3","1","300","5","349","292","0.9733333333333334","1.1397713182954299","86.14532173902224"
"8","3","1.5","3","1","300","5","348","297","0.99","1.0541729351446334","102.15291704711213"
"3","3","1.5","3","1","300","5","342","296","0.9866666666666667","1.095495231722425","112.09686281058107"
"2","3","1.5","3","1","300","5","353","297","0.99","1.139553010448937","96.4052674738497"
"4","3","1.5","3","1","300","5","351","292","0.9733333333333334","1.157827741538918","99.66477919333744"
"1","3","1.5","3","1","300","5","346","297","0.99","1.1146135557598855","116.3518767748751"
"5","3","1.5","3","1","300","5","346","296","0.9866666666666667","1.0854255177042231","116.64087979250256"
"6","3","1.5","3","1","300","5","350","294","0.98","1.1139147895387893","84.36433720774917"
"7","3","1.5","3","1","300","5","350","292","0.9733333333333334","1.1390283727480932","86.27008724944473"
"8","3","1.5","3","1","300","5","349","297","0.99","1.0747634883164487","102.29530882050959"
"3","3","1.5","3","1","300","5","343","296","0.9866666666666667","1.0536918041671879","112.46826039643656"
"2","3","1.5","3","1","300","5","354","297","0.99","1.1513799701903662","95.87680248241377"
"4","3","1.5","3","1","300","5","352","294","0.98","1.1338432481908678","99.88630522620255"
"1","3","1.5","3","1","300","5","347","297","0.99","1.0937891369492463","115.98835005340615"
"5","3","1.5","3","1","300","5","347","296","0.9866666666666667","1.1076045333151143","116.86042459998227"
"6","3","1.5","3","1","300","5","351","293","0.9766666666666667","1.0551926586657876","84.6399780258655"
"7","3","1.5","3","1","300","5","351","293","0.9766666666666667","1.0840221707686035","86.21977747673503"
"8","3","1.5","3","1","300","5","350","297","0.99","1.091729897193923","102.11348137497806"
"2","3","1.5","3","1","300","5","355","295","0.9833333333333333","1.183739578003226","95.94959147920865"
"3","3","1.5","3","1","300","5","344","295","0.9833333333333333","1.0715761056568402","113.2271344539572"
"4","3","1.5","3","1","300","5","353","293","0.9766666666666667","1.1174837098999852","99.89223624132867"
"1","3","1.5","3","1","300","5","348","297","0.99","1.1008107820210604","116.70628116668914"
"5","3","1.5","3","1","300","5","348","294","0.98","1.1168831683311637","116.93166578522687"
"6","3","1.5","3","1","300","5","352","296","0.9866666666666667","1.0503027479932887","84.46691467613904"
"7","3","1.5","3","1","300","5","352","294","0.98","1.059962841411868","86.07469212931679"
"8","3","1.5","3","1","300","5","351","296","0.9866666666666667","1.0536771091898445","102.35852515737888"
"2","3","1.5","3","1","300","5","356","294","0.98","1.1657268019241225","95.48396573952546"
"3","3","1.5","3","1","300","5","345","296","0.9866666666666667","1.0704574439905878","113.64500784951845"
"4","3","1.5","3","1","300","5","354","292","0.9733333333333334","1.1153717522762683","100.01578507256455"
"1","3","1.5","3","1","300","5","349","297","0.99","1.106493631470125","116.50367054729708"
"5","3","1.5","3","1","300","5","349","294","0.98","1.1082280203627657","116.01725746360806"
"6","3","1.5","3","1","300","5","353","297","0.99","1.0736130504497634","84.631991504342"
"7","3","1.5","3","1","300","5","353","293","0.9766666666666667","1.076053562235538","86.04086395969495"
"8","3","1.5","3","1","300","5","352","297","0.99","1.0540111319033263","102.42805302733203"
"2","3","1.5","3","1","300","5","357","295","0.9833333333333333","1.1236433805740178","95.70421990472947"
"3","3","1.5","3","1","300","5","346","297","0.99","1.07976565636682","112.43658466649016"
"4","3","1.5","3","1","300","5","355","294","0.98","1.1152525477396718","100.09614782866242"
"1","3","1.5","3","1","300","5","350","297","0.99","1.1408778613229118","116.5446884850917"
"5","3","1.5","3","1","300","5","350","294","0.98","1.0941751564464837","116.32126243979386"
"6","3","1.5","3","1","300","5","354","296","0.9866666666666667","1.111734018572085","85.07802628164801"
"7","3","1.5","3","1","300","5","354","294","0.98","1.1039864066494427","86.05205976100888"
"2","3","1.5","3","1","300","5","358","295","0.9833333333333333","1.136432122369449","95.79685817201623"
"8","3","1.5","3","1","300","5","353","297","0.99","1.0461976664991308","102.43613178090942"
"3","3","1.5","3","1","300","5","347","295","0.9833333333333333","1.079535238495467","111.99132012651462"
"4","3","1.5","3","1","300","5","356","295","0.9833333333333333","1.1323421631057369","99.97903155345935"
"1","3","1.5","3","1","300","5","351","293","0.9766666666666667","1.1651493480229576","116.13705349053922"
"5","3","1.5","3","1","300","5","351","298","0.9933333333333333","1.1259206178944503","116.21999837649945"
"6","3","1.5","3","1","300","5","355","295","0.9833333333333333","1.0915199991454843","85.00108920821614"
"7","3","1.5","3","1","300","5","355","294","0.98","1.1288814800509053","86.20320901668798"
"2","3","1.5","3","1","300","5","359","296","0.9866666666666667","1.1563559084029378","95.78721725559181"
"8","3","1.5","3","1","300","5","354","300","1","1.0442726457480715","102.48750578760612"
"3","3","1.5","3","1","300","5","348","297","0.99","1.06639942535808","112.22548519374337"
"4","3","1.5","3","1","300","5","357","296","0.9866666666666667","1.1316779620254254","99.95652906701189"
"1","3","1.5","3","1","300","5","352","294","0.98","1.1601320370426498","116.22483787435542"
"5","3","1.5","3","1","300","5","352","296","0.9866666666666667","1.1224264070314591","116.30470516155667"
"6","3","1.5","3","1","300","5","356","294","0.98","1.0768965884375157","84.50564470647066"
"7","3","1.5","3","1","300","5","356","293","0.9766666666666667","1.1187615476937045","85.90809982002425"
"2","3","1.5","3","1","300","5","360","294","0.98","1.1600076675445434","95.46742856913566"
"8","3","1.5","3","1","300","5","355","300","1","1.0341338958631943","102.53212450658042"
"3","3","1.5","3","1","300","5","349","299","0.9966666666666667","1.0500117854296023","112.11581881482851"
"4","3","1.5","3","1","300","5","358","296","0.9866666666666667","1.1311199034831672","100.1891857676206"
"1","3","1.5","3","1","300","5","353","294","0.98","1.1491575080946248","116.68523241343172"
"5","3","1.5","3","1","300","5","353","297","0.99","1.1097821296337484","116.2934148302754"
"6","3","1.5","3","1","300","5","357","294","0.98","1.0492728498454449","84.52042084062786"
"7","3","1.5","3","1","300","5","357","293","0.9766666666666667","1.0848145469425996","85.77362357169888"
"2","3","1.5","3","1","300","5","361","293","0.9766666666666667","1.1444503045483287","95.55663378461581"
"8","3","1.5","3","1","300","5","356","300","1","1.0222024167884083","102.41301763531365"
"3","3","1.5","3","1","300","5","350","299","0.9966666666666667","1.0448264797250024","111.55694474359099"
"4","3","1.5","3","1","300","5","359","296","0.9866666666666667","1.063729744923035","100.08867700652254"
"1","3","1.5","3","1","300","5","354","292","0.9733333333333334","1.105619088782082","116.73179821110526"
"5","3","1.5","3","1","300","5","354","296","0.9866666666666667","1.1158163415641325","116.29313863164924"
"6","3","1.5","3","1","300","5","358","294","0.98","1.055432147528676","84.34923386999965"
"7","3","1.5","3","1","300","5","358","295","0.9833333333333333","1.0967121387882413","86.02726664896805"
"8","3","1.5","3","1","300","5","357","299","0.9966666666666667","1.0165631935781634","102.32040264378824"
"2","3","1.5","3","1","300","5","362","293","0.9766666666666667","1.1408038330888346","95.49375993962494"
"3","3","1.5","3","1","300","5","351","298","0.9933333333333333","1.0658778691981627","111.73531649430967"
"4","3","1.5","3","1","300","5","360","297","0.99","1.0516855411640562","100.07578067883847"
"1","3","1.5","3","1","300","5","355","290","0.9666666666666667","1.09652245017006","115.83271757233705"
"5","3","1.5","3","1","300","5","355","295","0.9833333333333333","1.0817284665327036","115.91641136330544"
"6","3","1.5","3","1","300","5","359","293","0.9766666666666667","1.0876754686698058","84.50329682258565"
"7","3","1.5","3","1","300","5","359","295","0.9833333333333333","1.107832891138776","86.22494020471235"
"2","3","1.5","3","1","300","5","363","295","0.9833333333333333","1.116056937893169","95.4660207035784"
"8","3","1.5","3","1","300","5","358","300","1","1.0313064539473749","102.14081437827298"
"4","3","1.5","3","1","300","5","361","296","0.9866666666666667","1.0619351214707609","99.83242474262875"
"3","3","1.5","3","1","300","5","352","298","0.9933333333333333","1.0672950052535837","111.89970050964871"
"1","3","1.5","3","1","300","5","356","291","0.97","1.0980401146920045","116.80027568733065"
"5","3","1.5","3","1","300","5","356","296","0.9866666666666667","1.1054477945318921","116.00309562347744"
"6","3","1.5","3","1","300","5","360","294","0.98","1.09981165272722","84.26757961831682"
"7","3","1.5","3","1","300","5","360","295","0.9833333333333333","1.0961320993205157","86.29219919768241"
"2","3","1.5","3","1","300","5","364","294","0.98","1.1094090272352761","95.39814933356406"
"8","3","1.5","3","1","300","5","359","298","0.9933333333333333","1.0452453931484187","102.32940303588302"
"4","3","1.5","3","1","300","5","362","297","0.99","1.0905619517563798","99.7762711587662"
"3","3","1.5","3","1","300","5","353","297","0.99","1.0584832518831442","112.42983156455645"
"1","3","1.5","3","1","300","5","357","291","0.97","1.1187368284045518","116.38945114040108"
"5","3","1.5","3","1","300","5","357","294","0.98","1.1057024977683334","115.71461402237435"
"6","3","1.5","3","1","300","5","361","293","0.9766666666666667","1.1204542789605627","84.292917203995"
"7","3","1.5","3","1","300","5","361","294","0.98","1.1034998906183309","86.46673748068231"
"2","3","1.5","3","1","300","5","365","296","0.9866666666666667","1.0946919409792917","95.71454156606592"
"8","3","1.5","3","1","300","5","360","296","0.9866666666666667","1.0459557577314087","102.15601193767445"
"4","3","1.5","3","1","300","5","363","296","0.9866666666666667","1.1454673592704463","99.70463164754968"
"3","3","1.5","3","1","300","5","354","297","0.99","1.0707719522343393","111.88365968751931"
"1","3","1.5","3","1","300","5","358","291","0.97","1.1273261937639742","116.23644008509973"
"5","3","1.5","3","1","300","5","358","294","0.98","1.1029897166205138","115.08175857319529"
"6","3","1.5","3","1","300","5","362","294","0.98","1.1412035665821214","84.17962161746618"
"7","3","1.5","3","1","300","5","362","295","0.9833333333333333","1.1123429947841474","86.46999336684364"
"2","3","1.5","3","1","300","5","366","296","0.9866666666666667","1.1143895097576644","95.38154626646141"
"8","3","1.5","3","1","300","5","361","298","0.9933333333333333","1.068499976472902","102.10671398922331"
"4","3","1.5","3","1","300","5","364","294","0.98","1.1797540055708582","99.8868082164195"
"3","3","1.5","3","1","300","5","355","296","0.9866666666666667","1.0940880636455241","111.5887262707622"
"1","3","1.5","3","1","300","5","359","294","0.98","1.120832776597865","116.48025691433149"
"5","3","1.5","3","1","300","5","359","295","0.9833333333333333","1.096680780409208","115.26190404808017"
"6","3","1.5","3","1","300","5","363","295","0.9833333333333333","1.1467855062715544","83.96732966516493"
"7","3","1.5","3","1","300","5","363","295","0.9833333333333333","1.1338279315758482","87.1123893522086"
"2","3","1.5","3","1","300","5","367","294","0.98","1.1367711768090742","95.7160305780183"
"8","3","1.5","3","1","300","5","362","297","0.99","1.0594231131872602","101.96405783065923"
"4","3","1.5","3","1","300","5","365","294","0.98","1.1620354709600706","99.95573768534413"
"3","3","1.5","3","1","300","5","356","295","0.9833333333333333","1.0942178439642667","111.12918956685769"
"1","3","1.5","3","1","300","5","360","295","0.9833333333333333","1.1214715574117458","116.47872128133305"
"5","3","1.5","3","1","300","5","360","295","0.9833333333333333","1.1109041095712857","115.41824185765343"
"6","3","1.5","3","1","300","5","364","295","0.9833333333333333","1.11967428537565","83.94915802609603"
"7","3","1.5","3","1","300","5","364","295","0.9833333333333333","1.1535837455421594","87.47545157539658"
"2","3","1.5","3","1","300","5","368","294","0.98","1.0964497610907025","96.01362414882878"
"8","3","1.5","3","1","300","5","363","297","0.99","1.0780478623130543","101.99608986600353"
"4","3","1.5","3","1","300","5","366","295","0.9833333333333333","1.121934891487353","99.89314155173786"
"1","3","1.5","3","1","300","5","361","295","0.9833333333333333","1.1014971162053235","116.87212685014644"
"3","3","1.5","3","1","300","5","357","295","0.9833333333333333","1.095489723638003","110.89346263727381"
"5","3","1.5","3","1","300","5","361","295","0.9833333333333333","1.1317283634309665","115.29275499742263"
"6","3","1.5","3","1","300","5","365","294","0.98","1.1183619679982006","84.20337638609422"
"7","3","1.5","3","1","300","5","365","295","0.9833333333333333","1.1787714588017277","86.54158877229744"
"2","3","1.5","3","1","300","5","369","293","0.9766666666666667","1.1029104592650618","96.33361004074177"
"8","3","1.5","3","1","300","5","364","297","0.99","1.0887890769814543","101.88359967827628"
"4","3","1.5","3","1","300","5","367","296","0.9866666666666667","1.1098376017924565","100.13350349584705"
"1","3","1.5","3","1","300","5","362","294","0.98","1.092075893731976","116.83816608583082"
"5","3","1.5","3","1","300","5","362","293","0.9766666666666667","1.1350219572327074","116.1276451352277"
"3","3","1.5","3","1","300","5","358","295","0.9833333333333333","1.0774583700387115","111.01593842050222"
"6","3","1.5","3","1","300","5","366","295","0.9833333333333333","1.0897229137131852","83.99368488314114"
"7","3","1.5","3","1","300","5","366","295","0.9833333333333333","1.1635727496749098","86.42579519733074"
"2","3","1.5","3","1","300","5","370","291","0.97","1.1153418668210886","96.20362211571144"
"8","3","1.5","3","1","300","5","365","297","0.99","1.0610137608805903","101.74377477284499"
"4","3","1.5","3","1","300","5","368","295","0.9833333333333333","1.072659803743071","100.51704730006243"
"1","3","1.5","3","1","300","5","363","295","0.9833333333333333","1.11504751803464","117.36696945273185"
"5","3","1.5","3","1","300","5","363","294","0.98","1.1100583500255596","116.1074231271247"
"3","3","1.5","3","1","300","5","359","294","0.98","1.096574559040985","111.65090494666596"
"6","3","1.5","3","1","300","5","367","296","0.9866666666666667","1.0999668016657962","84.42439468520247"
"7","3","1.5","3","1","300","5","367","295","0.9833333333333333","1.1357775919904167","86.46351116003684"
"2","3","1.5","3","1","300","5","371","292","0.9733333333333334","1.0825519801670136","95.51990302852097"
"8","3","1.5","3","1","300","5","366","298","0.9933333333333333","1.0721851330449652","101.81094777356088"
"4","3","1.5","3","1","300","5","369","294","0.98","1.0826991579479335","100.65795307740201"
"1","3","1.5","3","1","300","5","364","295","0.9833333333333333","1.1117983194868297","117.12545158229435"
"5","3","1.5","3","1","300","5","364","293","0.9766666666666667","1.1282696183768564","116.40945934799888"
"3","3","1.5","3","1","300","5","360","295","0.9833333333333333","1.090714942374636","111.13933451035875"
"6","3","1.5","3","1","300","5","368","298","0.9933333333333333","1.0817858514767051","84.63770545015099"
"7","3","1.5","3","1","300","5","368","295","0.9833333333333333","1.1283559222487085","86.33126783132582"
"2","3","1.5","3","1","300","5","372","292","0.9733333333333334","1.0613860876828365","95.70153691036833"
"8","3","1.5","3","1","300","5","367","298","0.9933333333333333","1.0678628162736699","102.04082870237542"
"4","3","1.5","3","1","300","5","370","293","0.9766666666666667","1.076158995261558","100.83259085211519"
"1","3","1.5","3","1","300","5","365","296","0.9866666666666667","1.0760777201331198","116.45792206686103"
"5","3","1.5","3","1","300","5","365","294","0.98","1.1123625953725238","117.03625390386446"
"3","3","1.5","3","1","300","5","361","295","0.9833333333333333","1.0994714740047846","110.79468050565686"
"6","3","1.5","3","1","300","5","369","297","0.99","1.0819407535278884","84.53757308266982"
"7","3","1.5","3","1","300","5","369","296","0.9866666666666667","1.1174162359286057","86.16561961756155"
"2","3","1.5","3","1","300","5","373","297","0.99","1.084198901439625","95.8243736688674"
"8","3","1.5","3","1","300","5","368","299","0.9966666666666667","1.0702293483206298","101.51423309389342"
"4","3","1.5","3","1","300","5","371","295","0.9833333333333333","1.0757946863696097","100.81504530067848"
"1","3","1.5","3","1","300","5","366","295","0.9833333333333333","1.086048169739764","116.6184219126447"
"5","3","1.5","3","1","300","5","366","293","0.9766666666666667","1.1333904851435053","117.0094323539172"
"3","3","1.5","3","1","300","5","362","295","0.9833333333333333","1.0946355752745562","111.6346750624052"
"6","3","1.5","3","1","300","5","370","297","0.99","1.1202324166830415","84.72077173468205"
"7","3","1.5","3","1","300","5","370","296","0.9866666666666667","1.1439039998295153","86.09234946082923"
"2","3","1.5","3","1","300","5","374","296","0.9866666666666667","1.0844169650358628","96.00324773018353"
"8","3","1.5","3","1","300","5","369","299","0.9966666666666667","1.0548995073254044","101.50885838012101"
"1","3","1.5","3","1","300","5","367","294","0.98","1.0951652285543474","116.66387564373414"
"4","3","1.5","3","1","300","5","372","295","0.9833333333333333","1.0981741569977923","101.16893922924996"
"5","3","1.5","3","1","300","5","367","295","0.9833333333333333","1.1110159952930017","116.6075928386725"
"3","3","1.5","3","1","300","5","363","295","0.9833333333333333","1.0766879863135166","111.09929960259629"
"6","3","1.5","3","1","300","5","371","296","0.9866666666666667","1.1546753554737834","84.39792316632762"
"7","3","1.5","3","1","300","5","371","295","0.9833333333333333","1.0931796909423188","86.16057059470174"
"2","3","1.5","3","1","300","5","375","294","0.98","1.090433869579574","95.61773703988601"
"8","3","1.5","3","1","300","5","370","297","0.99","1.0813115526910673","101.08044263379115"
"1","3","1.5","3","1","300","5","368","295","0.9833333333333333","1.100905566774887","116.53082974489354"
"4","3","1.5","3","1","300","5","373","295","0.9833333333333333","1.0706567056205911","100.78179680523004"
"5","3","1.5","3","1","300","5","368","295","0.9833333333333333","1.1384271168638935","116.52157733190806"
"3","3","1.5","3","1","300","5","364","294","0.98","1.091392203442746","112.22906173193377"
"6","3","1.5","3","1","300","5","372","293","0.9766666666666667","1.1626232809053985","84.78927735034986"
"7","3","1.5","3","1","300","5","372","295","0.9833333333333333","1.1163167157454577","86.12848904481199"
"2","3","1.5","3","1","300","5","376","294","0.98","1.08944529737559","95.80820571815585"
"8","3","1.5","3","1","300","5","371","297","0.99","1.0812761497756689","101.44871791198942"
"1","3","1.5","3","1","300","5","369","296","0.9866666666666667","1.0892004340696202","116.71991192426515"
"4","3","1.5","3","1","300","5","374","295","0.9833333333333333","1.0895157152856867","100.64238864337632"
"5","3","1.5","3","1","300","5","369","296","0.9866666666666667","1.1327472268425156","116.65531605094597"
"3","3","1.5","3","1","300","5","365","294","0.98","1.0946629639938836","113.08140263088573"
"6","3","1.5","3","1","300","5","373","295","0.9833333333333333","1.1723114280451308","84.59529833951753"
"7","3","1.5","3","1","300","5","373","295","0.9833333333333333","1.124739157242604","86.2634738477532"
"2","3","1.5","3","1","300","5","377","294","0.98","1.0891915423315885","95.1002425218809"
"8","3","1.5","3","1","300","5","372","297","0.99","1.0746626445111251","101.29875263773411"
"1","3","1.5","3","1","300","5","370","298","0.9933333333333333","1.1077617424476287","116.51065226893702"
"4","3","1.5","3","1","300","5","375","294","0.98","1.0774131356418546","100.58506911477475"
"5","3","1.5","3","1","300","5","370","296","0.9866666666666667","1.1404949712063148","116.63461034294306"
"3","3","1.5","3","1","300","5","366","294","0.98","1.1152047134165755","113.42171367826244"
"6","3","1.5","3","1","300","5","374","292","0.9733333333333334","1.1740907106967624","84.67214892269774"
"7","3","1.5","3","1","300","5","374","294","0.98","1.1169136589391038","86.31290560265656"
"2","3","1.5","3","1","300","5","378","294","0.98","1.0943134870172258","95.4853612422956"
"8","3","1.5","3","1","300","5","373","298","0.9933333333333333","1.0816542376065719","101.64879940533822"
"1","3","1.5","3","1","300","5","371","298","0.9933333333333333","1.1021520026694902","116.98955715775519"
"4","3","1.5","3","1","300","5","376","294","0.98","1.0894155583181508","100.76108050729009"
"5","3","1.5","3","1","300","5","371","295","0.9833333333333333","1.1383487187775332","116.87207541177496"
"3","3","1.5","3","1","300","5","367","296","0.9866666666666667","1.120717753340971","113.45094063473464"
"6","3","1.5","3","1","300","5","375","294","0.98","1.1446718183015416","84.08643056692891"
"7","3","1.5","3","1","300","5","375","294","0.98","1.1315574473776278","86.28378140175826"
"2","3","1.5","3","1","300","5","379","294","0.98","1.0917736078886375","95.08559343274368"
"8","3","1.5","3","1","300","5","374","298","0.9933333333333333","1.0619627569920707","101.66253869707666"
"1","3","1.5","3","1","300","5","372","298","0.9933333333333333","1.0868229656417119","116.31846961157459"
"4","3","1.5","3","1","300","5","377","294","0.98","1.1068423412760056","100.64667046564401"
"5","3","1.5","3","1","300","5","372","295","0.9833333333333333","1.1184085733910218","118.24531183413255"
"3","3","1.5","3","1","300","5","368","295","0.9833333333333333","1.1200901639164607","113.43902520400681"
"6","3","1.5","3","1","300","5","376","294","0.98","1.1107867472265465","84.2921563282617"
"7","3","1.5","3","1","300","5","376","293","0.9766666666666667","1.1475832742246581","86.26550941526843"
"2","3","1.5","3","1","300","5","380","294","0.98","1.0899137152958696","94.98905317673618"
"8","3","1.5","3","1","300","5","375","299","0.9966666666666667","1.0837309931985062","101.55210578751702"
"1","3","1.5","3","1","300","5","373","296","0.9866666666666667","1.0579156361017872","116.12146631892139"
"4","3","1.5","3","1","300","5","378","295","0.9833333333333333","1.0854499539993432","100.51734867195306"
"5","3","1.5","3","1","300","5","373","296","0.9866666666666667","1.1008832335381638","117.84888595008466"
"3","3","1.5","3","1","300","5","369","297","0.99","1.1250986426296583","112.28716422461459"
"6","3","1.5","3","1","300","5","377","293","0.9766666666666667","1.1120720716856787","84.32770968020584"
"7","3","1.5","3","1","300","5","377","294","0.98","1.1324551994464367","86.05257472632724"
"2","3","1.5","3","1","300","5","381","293","0.9766666666666667","1.0978622123852353","95.22232997262464"
"8","3","1.5","3","1","300","5","376","299","0.9966666666666667","1.0842305890766966","101.37571925560147"
